,symbol,company,sector,2016Q2_weight,2016Q2_vol_shares,2016Q2_vol_$,2016Q2_price_change,2016Q3_weight,2016Q3_vol_shares,2016Q3_vol_shares_change,2016Q3_vol_$,2016Q3_vol_$_change,2016Q3_price_change,2016Q4_weight,2016Q4_vol_shares,2016Q4_vol_shares_change,2016Q4_vol_$,2016Q4_vol_$_change,2016Q4_price_change,2017Q1_weight,2017Q1_vol_shares,2017Q1_vol_shares_change,2017Q1_vol_$,2017Q1_vol_$_change,2017Q1_price_change,2017Q2_weight,2017Q2_vol_shares,2017Q2_vol_shares_change,2017Q2_vol_$,2017Q2_vol_$_change,2017Q2_price_change,2017Q3_weight,2017Q3_vol_shares,2017Q3_vol_shares_change,2017Q3_vol_$,2017Q3_vol_$_change,2017Q3_price_change,2017Q4_weight,2017Q4_vol_shares,2017Q4_vol_shares_change,2017Q4_vol_$,2017Q4_vol_$_change,2017Q4_price_change,2018Q1_weight,2018Q1_vol_shares,2018Q1_vol_shares_change,2018Q1_vol_$,2018Q1_vol_$_change,2018Q1_price_change,2018Q2_weight,2018Q2_vol_shares,2018Q2_vol_shares_change,2018Q2_vol_$,2018Q2_vol_$_change,2018Q2_price_change,2018Q3_weight,2018Q3_vol_shares,2018Q3_vol_shares_change,2018Q3_vol_$,2018Q3_vol_$_change,2018Q3_price_change,2018Q4_weight,2018Q4_vol_shares,2018Q4_vol_shares_change,2018Q4_vol_$,2018Q4_vol_$_change,2018Q4_price_change,2019Q1_weight,2019Q1_vol_shares,2019Q1_vol_shares_change,2019Q1_vol_$,2019Q1_vol_$_change,2019Q1_price_change,2019Q2_weight,2019Q2_vol_shares,2019Q2_vol_shares_change,2019Q2_vol_$,2019Q2_vol_$_change,2019Q2_price_change,2019Q3_weight,2019Q3_vol_shares,2019Q3_vol_shares_change,2019Q3_vol_$,2019Q3_vol_$_change,2019Q3_price_change,2019Q4_weight,2019Q4_vol_shares,2019Q4_vol_shares_change,2019Q4_vol_$,2019Q4_vol_$_change,2019Q4_price_change,2020Q1_weight,2020Q1_vol_shares,2020Q1_vol_shares_change,2020Q1_vol_$,2020Q1_vol_$_change,2020Q1_price_change,2020Q2_weight,2020Q2_vol_shares,2020Q2_vol_shares_change,2020Q2_vol_$,2020Q2_vol_$_change,2020Q2_price_change,2020Q3_weight,2020Q3_vol_shares,2020Q3_vol_shares_change,2020Q3_vol_$,2020Q3_vol_$_change,2020Q3_price_change,2020Q4_weight,2020Q4_vol_shares,2020Q4_vol_shares_change,2020Q4_vol_$,2020Q4_vol_$_change,2020Q4_price_change
83,CDNS,Cadence,Information Technology,0.0006632551841660578,193054110,4642716090.432301,3.846,0.00045611886468785944,121873840,-36.871,3043836438.2525,-34.438,4.986,0.0004129138869613821,119198939,-2.195,3067737077.5200005,0.785,-1.098,0.0005106920484951964,127127104,6.651,3730433899.3950005,21.602,23.476,0.000582433929162937,134017647,5.42,4438936424.165,18.992,6.656,0.000965326151614879,190052476,41.812,7110623561.625001,60.188,17.54,0.0007453319778908046,138680856,-27.03,5969440443.86,-16.049,5.102,0.0006021191383203732,157490710,13.563,6363574811.985,6.603,-12.452,0.0006580958746197626,158153531,0.421,6457578183.559999,1.477,18.043,0.0004417230350255445,90508044,-42.772,4121679706.9149995,-36.173,5.518,0.000518662190452062,136207556,50.492,5931687919.264999,43.914,-4.355,0.0006414568268420706,115138506,-15.468,6234561490.8550005,5.106,48.91,0.0010521002000564701,147762566,28.335,9872000398.595,58.343,8.851,0.0009484156885349452,122652214,-16.994,8638815797.904999,-12.492,-8.931,0.0007525992426340728,103205244,-15.855,6921342324.9,-19.881,4.537,0.0006278794878871112,135140310,30.943,9066888642.1825,30.999,-5.899,0.0008180641804213534,139872984,3.502,11601150592.6422,27.951,51.285,0.0007380941347122949,103750280,-25.825,10869633380.8126,-6.306,11.421,0.0007635103051172205,92492855,-10.851,10838539748.381351,-0.286,26.5
84,CDW,CDW,Information Technology,0.0003788113952676791,64295559,2651639673.5891,-2.754,0.0004077653136361652,62033324,-3.518,2721156733.455,2.622,14.554,0.0003055085585378019,46401453,-25.199,2269770918.6365004,-16.588,14.032,0.0004354383908334001,56079657,20.858,3180731203.96,40.134,10.323,0.0004237490699749356,53830039,-4.011,3229542592.2749996,1.535,7.81,0.0003704518112329345,43643849,-18.923,2728759987.4850006,-15.506,5.516,0.0004112534954518609,47896710,9.744,3293771528.9988503,20.706,5.16,0.00038182157172598406,55663092,16.215,4035331185.9275,22.514,0.832,0.0004090681535504342,51289557,-7.857,4013988973.085,-0.529,14.971,0.0004513778303893106,48674433,-5.099,4211767773.350001,4.927,10.776,0.000520499975725485,68576948,40.889,5952705778.105,41.335,-9.167,0.0004739715754663987,52186603,-23.901,4606708991.952499,-22.612,20.946,0.0005140745079435358,45900279,-12.046,4823631577.1575,4.709,14.167,0.0011645890077665265,90087249,96.267,10607869566.035002,119.915,9.11,0.0009043616259786044,62955128,-30.118,8317037865.987499,-21.596,15.726,0.0007297748916678747,90519506,43.784,10538308392.395,26.707,-35.449,0.0005059198793331308,66223596,-26.841,7174562642.4225,-31.919,30.072,0.0003930173163266354,50621709,-23.559,5787817488.139999,-19.329,3.016,0.0004853499294970899,52390760,3.495,6889867062.0047,19.041,9.419
85,CE,Celanese,Materials,0.0005474150461342257,55261389,3831847384.695,0.754,0.0005929424672383315,60739853,9.914,3956906910.225,3.264,1.572,0.0006343016033739445,63992319,5.355,4712533553.473398,19.096,18.602,0.0006802834506032733,56784324,-11.264,4969242134.8748,5.447,13.133,0.0007601311877665134,64882631,14.262,5793230523.795,16.582,5.173,0.0006685207349140809,50315156,-22.452,4924345291.135751,-14.998,8.841,0.0005410705797391696,40792144,-18.927,4333489904.4825,-11.999,2.254,0.00044225756524280747,44458541,8.988,4674056882.5625,7.859,-6.695,0.0006801794880977333,60559059,36.215,6674274057.3822,42.794,11.038,0.0006770886652780876,55158580,-8.918,6317856190.808499,-5.34,3.57,0.0010065168581491323,120391448,118.264,11511045142.535,82.199,-21.683,0.00071527858499869,71283640,-40.79,6952063076.825002,-39.605,11.449,0.0007457188043105922,67466355,-5.355,6997181763.675,0.649,8.363,0.0007073087169028835,57427630,-14.88,6442649348.214999,-7.925,12.069,0.0006430734986778925,48179222,-16.104,5914079595.460001,-8.204,0.523,0.0004463339042032194,68212599,41.581,6445281116.38,8.982,-40.767,0.00037065030833759876,63263990,-7.255,5256274687.420001,-18.448,23.502,0.0003540473182838415,52325545,-17.29,5213921054.535,-0.806,23.449,0.00046096488535844233,52345385,0.038,6543705041.15,25.504,20.104
86,CERN,Cerner,Health Care,0.0010569746026765463,133290848,7398710348.86035,10.88,0.0011176932706864016,118223017,-11.304,7458747636.8316,0.811,5.636,0.001375779358373059,197757830,67.275,10221330600.495003,37.038,-23.126,0.0013344054793874216,181425449,-8.259,9747383869.620003,-4.637,23.375,0.00128683180724904,154111993,-15.055,9807403543.92,0.616,13.198,0.0010700889103095498,117746852,-23.597,7882309420.450001,-19.629,6.814,0.0011459515859899955,132923727,12.889,9178044075.705,16.439,-5.55,0.0009967503695173683,164085611,23.443,10534286558.29,14.777,-14.138,0.0009266991645013572,154743099,-5.694,9093253032.265,-13.679,4.019,0.0006889074451417344,100816168,-34.849,6428136210.780001,-29.309,8.089,0.0006900308243821328,137765564,36.65,7891547871.15,22.766,-18.949,0.000797871817698512,139527429,1.279,7754817941.140001,-1.733,11.174,0.0012714612632396922,177027358,26.876,11930295324.367998,53.844,27.206,0.0009903189559033604,127206378,-28.143,9020499285.96,-24.39,-7.39,0.0009122108081724475,121874033,-4.192,8389223531.155,-6.998,7.342,0.0007958454535007248,165582676,35.864,11492399803.599998,36.99,-14.241,0.0006792168759297489,139973873,-15.466,9632126001.0021,-16.187,12.58,0.0005103293265179028,105556739,-24.588,7515427127.5829,-21.975,5.256,0.00047033443082845737,89928350,-14.806,6676712009.5175495,-11.16,7.728
87,CF,CF Industries,Materials,0.0012735669563393266,304185829,8914833900.42995,-21.931,0.0012949370321997393,357823801,17.633,8641555587.817,-3.065,1.713,0.0013159138933095018,366521503,2.431,9776561091.312502,13.134,29.617,0.0015082995433211414,337033906,-8.045,11017621604.696098,12.694,-8.439,0.0009589901210177415,265841015,-21.123,7308805283.2327,-33.663,-5.252,0.0011688653201470563,278734063,4.85,8609899640.551601,17.802,24.681,0.00104033335123966,221053199,-20.694,8332136774.22045,-3.226,21.162,0.0008001908448522872,207407290,-6.173,8456921530.9905,1.498,-11.969,0.0006916691392466682,165833169,-20.045,6787016476.01375,-19.746,17.942,0.000810155257398015,157205733,-5.202,7559489134.803199,11.382,23.587,0.0009519410973154913,232836253,48.109,10886888635.3112,44.016,-20.877,0.0007543250072956473,172978456,-25.708,7331570021.987201,-32.657,-4.285,0.0007189439125117239,155300457,-10.22,6745949283.635001,-7.988,12.69,0.0007473178045307578,139409509,-10.232,6807079357.585,0.906,5.128,0.0006450503400234454,126768758,-9.067,5932259783.4,-12.852,-3.419,0.0004892700161961016,197871533,56.089,7065299692.68,19.1,-43.557,0.00035567019135958724,178363557,-9.859,5043838307.590001,-28.611,8.607,0.00033471317210096693,153983587,-13.669,4929194390.474999,-2.273,8.785,0.0003654899110581478,158509892,2.939,5188373885.835,5.258,26.421
88,CFG,Citizens Financial Group,Financials,0.001209077768368177,388431847,8463416410.14825,-4.173,0.001208418645276959,353836191,-8.906,8064188942.6671505,-4.717,24.296,0.00152883094059938,375482491,6.118,11358424867.35045,40.85,45.014,0.0015827498738533218,317688336,-15.392,11561456265.244999,1.787,-5.187,0.001407537977366563,303064130,-4.603,10727348259.239353,-7.215,3.002,0.0012543062057777758,264435894,-12.746,9239259959.31595,-13.872,5.282,0.0014215182146716267,291537340,10.249,11385085537.800001,23.225,11.649,0.0013375959130592066,315790136,8.319,14136557234.6725,24.167,-0.967,0.001249618634859147,294641185,-6.697,12261906426.47455,-13.261,-7.248,0.0010071110527655842,233158374,-20.867,9397266747.824598,-23.362,-0.336,0.0010956612842618694,360555279,54.64,12530546708.635,33.342,-23.376,0.0010475217755982805,296042897,-17.893,10181260296.392502,-18.748,10.884,0.0009388937028125549,252817393,-14.601,8809768316.654999,-13.471,7.739,0.0011088816844719933,289076592,14.342,10100449338.435,14.651,-1.174,0.0009431068274413572,234647248,-18.829,8673361374.675,-14.129,13.849,0.000770460418095156,378923837,61.487,11125827406.125,28.276,-53.806,0.0006651667407250405,412471543,8.853,9432877900.11,-15.216,44.394,0.0005890125089705481,337892918,-18.081,8674164619.555,-8.043,0.198,0.0005601551006205911,258777282,-23.414,7951776528.285,-8.328,40.456
89,CHD,Church & Dwight,Consumer Staples,0.0007262993486092131,104788762,5084018568.9588995,11.898,0.0005885649095546157,79557213,-24.078,3927693977.7641497,-22.744,-6.852,0.0007449373104710644,122007071,53.358,5534499758.720498,40.91,-7.358,0.0008144203626580239,125210145,2.625,5949067227.831801,7.491,12.497,0.0006392250245966388,95394365,-23.813,4871761590.1905985,-18.109,3.968,0.0005795014609970766,84049239,-11.893,4268626448.8625,-12.38,-6.737,0.0007430569972480647,127744806,51.988,5951219889.9852,39.418,3.465,0.0006219230897825921,134040013,4.928,6572875461.445,10.446,0.579,0.0007624801526711972,155264567,15.834,7481850880.97065,13.829,6.065,0.0005717769495275641,94898794,-38.879,5335201614.7703,-28.691,12.273,0.0006963567242470849,125435599,32.178,7963894119.8224,49.271,10.564,0.0007886866479910664,117223990,-6.546,7665543803.0395,-3.746,9.265,0.0006498095732057404,82102047,-29.961,6097252301.0199995,-20.459,2.815,0.0008585087037063646,103875151,26.52,7819881769.009999,28.253,2.731,0.0007999998395130012,103713269,-0.156,7357265906.560001,-5.916,-6.113,0.0006205950183509503,128443028,23.844,8961697319.045,21.807,-8.809,0.0004946820526274667,96597230,-24.794,7015196515.575,-21.72,23.089,0.0005629993079768864,91952953,-4.808,8291078039.45,18.187,20.916,0.0005986636912597194,95915066,4.309,8498431743.674999,2.501,-7.212
90,CHRW,C. H. Robinson,Industrials,0.000885549949096888,84998257,6198755917.33675,0.883,0.0009427537557903358,89510580,5.309,6291316707.845,1.493,-5.436,0.0009380546383503704,96646671,7.972,6969261838.0650015,10.776,4.077,0.0007664436119573056,72928405,-24.541,5598613176.8550005,-19.667,5.156,0.0008461892648405955,90927710,24.681,6449109781.150001,15.191,-11.404,0.0010827380537182698,115711948,27.257,7975483418.695002,23.668,10.082,0.0010270598069086515,101089974,-12.637,8225827592.924999,3.139,16.793,0.000808356283051087,92648873,-8.35,8543219031.84,3.858,4.833,0.0008350671179446086,91940578,-0.764,8194111846.945002,-4.086,-10.149,0.0006400146934523429,64138114,-30.24,5971922143.424999,-27.119,17.045,0.0006145348357214213,78682245,22.676,7028136864.65,17.686,-14.768,0.0006466875551186825,71717732,-8.851,6285400917.17,-10.568,5.274,0.0007534807465972942,84801557,18.244,7070013132.155,12.483,-3.853,0.0007560378059169219,81955597,-3.356,6886507067.0199995,-2.596,-0.621,0.0008876619636713224,103047342,25.736,8163458014.997499,18.543,-8.227,0.0005878183092868751,121231995,17.647,8488385518.174999,3.98,-15.669,0.0006524664921908023,122964986,1.429,9252772843.152498,9.005,21.781,0.000601769507757447,94699953,-22.986,8862032119.555,-4.223,28.849,0.0005348112635750571,79879632,-15.65,7592003800.46,-14.331,-8.944
91,CHTR,Charter Communications,Communication Services,0.006620381587553184,215940645,46341970413.6673,12.708,0.005737845419516632,147217597,-31.825,38290595537.935,-17.374,18.475,0.004202473927320815,116975563,-20.542,31222212406.14,-18.46,6.764,0.003980832725701857,91172242,-22.059,29078646106.86001,-6.866,12.776,0.004297582758773739,98346103,7.868,32753408908.030003,12.637,2.855,0.005679733605176642,111315353,13.187,41837100889.850006,27.734,7.438,0.005324713610509338,126783208,13.896,42646178778.60999,1.934,-7.835,0.003029895508939728,90701503,-28.459,32021846702.0,-24.913,-8.04,0.0035536196568747027,123227030,35.86,34869959916.042496,8.894,-5.082,0.002893159046675382,88284223,-28.356,26995818614.870003,-22.581,11.553,0.0024077034421456085,88221452,-0.071,27535736523.42,2.0,-13.029,0.0029323991627888454,86472778,-1.982,28501096459.045,3.506,23.945,0.0024039853100609482,60190047,-30.394,22556923701.625008,-20.856,12.956,0.00330219808851085,74929232,24.488,30078668414.802498,33.346,3.03,0.0032998920705426364,65934704,-12.004,30347735370.434998,0.895,17.587,0.0037837978697143706,115646615,75.396,54639902387.44,80.046,-10.484,0.002558411125221831,71707407,-37.994,36281398760.55,-33.599,21.932,0.002341087130166318,58245245,-18.774,34476305420.535,-4.975,22.41,0.0031241735402575068,69757430,19.765,44349734207.875,28.638,5.458
92,CI,Cigna,Health Care,0.0018611859416757786,99279998,13028104604.36765,-6.286,0.002035000095650593,103334190,4.084,13580248313.62225,4.238,1.551,0.0013861097199817042,78998092,-23.551,10298079855.804,-24.169,2.537,0.0017352996943450342,86192188,9.107,12675781470.397001,23.089,9.394,0.0019340736788253103,91132119,5.731,14740264380.364998,16.287,14.104,0.0018491484729922362,76489485,-16.067,13620887281.47,-7.594,11.095,0.0020882041092964983,84149537,10.015,16724641414.6146,22.787,8.217,0.002615265194038656,150163448,78.448,27639772025.632595,65.264,-17.831,0.002204743862432842,125096206,-16.693,21634090738.845947,-21.728,0.651,0.003309715614482557,165368794,32.193,30882672177.3375,42.75,22.883,0.0030773142529816745,170681436,3.213,35193750603.42,13.96,-9.233,0.0032306296156770532,171363792,0.4,31399711017.612698,-10.78,-14.416,0.00269312868422854,161602193,-5.696,25269995617.094997,-19.522,-2.663,0.0024160103016442423,134577368,-16.723,22006666711.710003,-12.914,-4.487,0.0024995848502108575,126402571,-6.074,22987642610.285,4.458,33.689,0.002251764510213699,174440017,38.004,32516587110.100002,41.452,-13.735,0.0015046499703001714,112804569,-35.333,21337776805.820004,-34.379,10.564,0.0014881258033705178,124844982,10.674,21915066312.604996,2.705,-9.869,0.001704162532950639,122712154,-1.708,24191727639.16,10.389,22.929
93,CINF,Cincinnati Financial,Financials,0.0003675585702868182,37864294,2572871089.7187004,14.827,0.00040157184944348114,35429339,-6.431,2679825638.75975,4.157,0.869,0.00039480117937531047,39428111,11.287,2933169008.0250006,9.454,1.121,0.00032595299496344693,32906294,-16.541,2380977157.5725,-18.826,-5.232,0.000320271964268871,34404687,4.554,2440906713.4450006,2.517,0.028,0.00031500986220144966,30473653,-11.426,2320372803.085,-4.938,4.977,0.00030588916148024145,33037684,8.414,2449897744.9564,5.582,-1.936,0.0002720759592922702,38541167,16.658,2875470336.865,17.371,-1.473,0.00024120836613518963,33361442,-13.439,2366861642.685,-17.688,-9.722,0.00023107445759930166,28897002,-13.382,2156135920.37,-8.903,15.365,0.000300760960489104,44323189,53.383,3439657235.02,59.529,0.402,0.0003572591334386185,42112867,-4.987,3472336628.73,0.95,12.102,0.0004713934348599316,45608808,8.301,4423149217.71,27.383,20.046,0.00048752778352275804,40565630,-11.057,4440734974.26,0.398,11.614,0.00047237284628885555,39680752,-2.181,4344216667.97,-2.173,-10.044,0.00037397301202531466,56544617,42.499,5400354240.9475,24.311,-28.565,0.0004253350497981507,94108438,66.432,6031771202.224999,11.692,-10.995,0.0003083649585818631,59385563,-36.897,4541174207.516,-24.712,21.923,0.0003330587571371475,59070539,-0.53,4727991951.8876,4.114,12.113
94,CL,Colgate-Palmolive,Consumer Staples,0.0020504292330708715,201922735,14352787614.68,4.214,0.0020506260511219056,185428109,-8.169,13684525633.260502,-4.656,1.353,0.0019494661243237045,211513088,14.067,14483527194.900002,5.839,-11.484,0.002643706680822072,277087676,31.003,19311389420.014553,33.333,11.655,0.0021369377169224266,219564758,-20.76,16286363470.3625,-15.664,1.423,0.0018250510718316444,186395111,-15.107,13443385047.453249,-17.456,-2.004,0.0019124604137424376,210317082,12.834,15317092087.45085,13.938,3.314,0.0016801450190477355,246762604,17.329,17756832233.4332,15.928,-4.971,0.0019666629031041107,295895419,19.911,19297916834.4425,8.679,-9.128,0.0014293099636614828,200602559,-32.205,13336768529.1175,-30.89,3.638,0.001788493488758012,328485479,63.749,20454132605.47,53.366,-11.111,0.0016349972874440746,247580869,-24.63,15891156971.755003,-22.308,15.699,0.0015181156193863122,200538777,-19.001,14244686959.369999,-10.361,4.873,0.0016807195430265224,211423469,5.428,15309137876.635,7.473,2.154,0.001684316661906386,227695226,7.696,15489960048.04,1.181,-5.414,0.0017288045302080602,359185412,57.748,24964787768.819996,61.168,-3.603,0.0013330732491684276,266640765,-25.765,18904609057.275,-24.275,13.143,0.0010593650973535894,204794572,-23.195,15600869432.665,-17.476,5.31,0.0012388748562734216,212846474,3.932,17586657682.280003,12.729,10.293
95,CLX,Clorox,Consumer Staples,0.0012520830680506402,67596157,8764448956.25745,10.934,0.0010890516945304862,55550069,-17.821,7267612650.09515,-17.078,-9.545,0.0010533686676746183,66529442,19.765,7825985563.003099,7.683,-3.753,0.0010069051635438512,56954636,-14.392,7355104052.6827,-6.017,11.939,0.0008018975081507696,45373169,-20.335,6111546527.6779995,-16.907,-1.399,0.000781314272902719,42917756,-5.412,5755186129.2083,-5.831,-0.879,0.0009627823534233903,57373905,33.683,7711022859.135001,33.984,12.699,0.0008688364758537439,68768473,19.86,9182411854.4043,19.082,-10.592,0.0011137620067375956,89058834,29.505,10928810700.3288,19.019,2.122,0.0010423218283741678,69446803,-22.021,9725815471.3075,-11.008,12.146,0.0009246649565479161,68148725,-1.869,10574944642.37395,8.731,2.582,0.00096798393268991,60828530,-10.741,9408201920.970003,-11.033,5.006,0.0010768826440704009,66237799,8.893,10104537467.945002,7.401,-4.306,0.0010896369905387005,62872674,-5.08,9925155563.789,-1.775,-1.236,0.000950602234353335,58470291,-7.002,8742293515.665,-11.918,0.722,0.001584764336246915,134135618,129.408,22884776518.51,161.771,12.955,0.001707368609993599,122158086,-8.929,24212575046.964996,5.802,27.63,0.001344799733560167,89030312,-27.119,19804357448.405003,-18.206,-3.693,0.001304244422496579,89637005,0.681,18514622422.370003,-6.512,-3.632
96,CMA,Comerica,Financials,0.0010461054403830845,172455776,7322627363.195,9.563,0.0008023636773801426,118318401,-31.392,5354445928.5,-26.878,16.494,0.0011481163491360044,145733433,23.171,8529911937.5,59.305,45.472,0.0010272418447866097,107530584,-26.214,7503656679.128949,-12.031,-0.508,0.0010777076172787305,116843756,8.661,8213593606.77,9.461,6.546,0.0009651615448247375,99602927,-14.755,7109411062.70075,-13.443,3.068,0.0010061249479092356,100216008,0.616,8058158154.735499,13.345,13.685,0.0008512667836404062,94470731,-5.733,8996724265.84,11.647,9.81,0.0009942733953738324,102023056,7.994,9756326447.3735,8.443,-4.806,0.0010321132390794744,101099265,-0.905,9630560001.26,-1.289,-0.232,0.0009850338465592003,143389193,41.83,11265354358.315,16.975,-24.533,0.0010403892144063903,126389969,-11.855,10111936236.725,-10.239,8.486,0.0008921049734344124,112569748,-10.935,8370743255.12,-17.219,-2.168,0.0009101939551793021,124884694,10.94,8290666228.125,-0.957,-10.218,0.0006664467869915962,89393653,-28.419,6129034010.125,-26.073,8.008,0.0005240812240762818,153331330,71.524,7567990657.17,23.478,-59.25,0.0004127481847883437,169232451,10.37,5853274062.315,-22.657,36.412,0.0002597587614876224,99694312,-41.09,3825369112.2,-34.646,2.027,0.0004027748229158563,116935382,17.294,5717658161.995,49.467,46.23
97,CMCSA,Comcast,Communication Services,0.005436664533921744,1229201798,38056076322.50575,7.592,0.005231439586619645,1050236802,-14.559,34911177044.095,-8.264,2.062,0.005911737767323155,1324344790,26.1,43921160595.62,25.808,4.812,0.005311543123028274,1048230358,-20.849,38799038643.01,-11.662,7.909,0.0060886743148979815,1176508996,12.238,46403955604.23749,19.601,3.87,0.006746559506347867,1270080902,7.953,49695374879.765,7.093,-1.535,0.007549769470186568,1615593440,27.204,60466879932.735,21.675,4.161,0.006154649329555175,1692398099,4.754,65046215869.19001,7.573,-14.915,0.006153067467454435,1847134508,9.143,60377090591.494995,-7.178,-3.755,0.004665701171822223,1228088435,-33.514,43535256967.79001,-27.894,9.155,0.004675015641741815,1466656797,19.426,53465886496.035,22.811,-4.165,0.004879708496494272,1263990553,-13.818,47427732320.84,-11.293,19.45,0.005049103472659963,1123715319,-11.098,47376430013.00751,-0.108,4.809,0.005095475666992032,1047872741,-6.749,46413061510.875,-2.033,5.698,0.005500398193290876,1140805691,8.869,50584875272.77251,8.988,-0.465,0.005041956612802582,1789231100,56.839,72808333492.20024,43.933,-24.206,0.003674190174560888,1375085715,-23.147,52104510307.65433,-28.436,17.551,0.0033244752511525652,1124796310,-18.202,48958290635.5147,-6.038,16.789,0.003652906148800134,1085982829,-3.451,51855447432.10555,5.918,12.528
98,CME,CME Group,Financials,0.001495212078369334,111646139,10466326295.78665,1.617,0.0012987535121998536,82963031,-25.691,8667024257.915,-17.191,8.333,0.001589687293810853,105247082,26.86,11810556164.080002,36.27,10.818,0.0015956508909210495,96818077,-8.009,11655693862.144999,-1.311,2.273,0.0013856148658661653,88373211,-8.722,10560264417.97,-9.398,5.403,0.0013121880901695055,76729381,-13.176,9665619786.260002,-8.472,8.258,0.001491567593902533,83265921,8.519,11946118218.34,23.594,7.603,0.001663963181526609,110059870,32.179,17585812368.58,47.209,10.69,0.0016958595818112887,101807484,-7.498,16640654136.015,-5.375,1.423,0.0014446231590892155,79994333,-21.426,13479654640.635002,-18.996,4.117,0.002244352708595803,138665574,73.344,25667573409.475,90.417,9.787,0.0020785222993498047,114410545,-17.492,20201944297.96,-21.294,-11.734,0.0019172359815931204,97996118,-14.347,17989688029.2125,-10.951,17.21,0.0018429761277936436,80605370,-17.746,16787081319.31,-6.685,8.119,0.0017876141298408138,80202223,-0.5,16439943912.45,-2.068,-5.025,0.0019429944785390725,146333591,82.456,28057795977.015003,70.668,-14.022,0.001631659364078433,129158704,-11.737,23138925345.465004,-17.531,-1.173,0.0011766985123531286,103085092,-20.187,17328794292.629997,-25.11,3.437,0.0012554218170162128,105465684,2.309,17821552863.8167,2.844,8.048
